ClusterID;HomClusterID;Size;u_syn;genename;Description;E coli;S enterica;A thaliana;unclassified;Gloeobacter;Prochlorococcus;Synechococcus;A marina;Thermosynechococcus;C thermalis;C stagnale;N spumigena;Anabaena;Trichormus;Nostoc;Rivularia;Calothrix;C minutus;C epipsammum;Microcoleus;Gloeocapsa;Arthrospira;Cyanobacterium;Oscillatoria;T erythraeum;Pseudanabaena;Fischerella;Geitlerinema;Leptolyngbya;S cyanosphaera;Pleurocapsa;C gracile;Halothece;D salina;Candidatus atelocyanobacterium;M aeruginosa;Cyanothece;Synechocystis;Synechocystis 6803;Proteobacteria;Arabidopsis;Cyanobacteria;Conservation;Percentage
13188;1997;48;sll1659;thiH;FO synthase subunit 2;1;1;0;1;1;0;0.4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.87;other Cyanobacteria and S.enterica/E.coli;80
12755;1819;52;slr0431;yggE;Membrane protein;1;1;0;0;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.87;other Cyanobacteria and S.enterica/E.coli;80
3188;69;54;sll0207;rfbA;Glucose-1-phosphate thymidylyltransferase;1;1;0;0;1;0.4;0.6;1;1;1;1;1;0.75;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.88;other Cyanobacteria and S.enterica/E.coli;80
8442;578;86;sll1695;hofG;General secretion pathway protein GspH;1;0;0;0;1;0.2;0.6;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.5;0;0.88;other Cyanobacteria and S.enterica/E.coli;80
7487;441;92;slr1723;lacG;Carbohydrate ABC transporter membrane protein 2;1;1;0;1;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0.67;1;1;1;0;0.88;other Cyanobacteria and S.enterica/E.coli;80
4571;148;245;slr1838, slr0436, slr1839, sll1029, sll1028;ccmK;Carbon dioxide concentrating mechanism protein CcmK;1;1;0;0;1;0;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0.88;other Cyanobacteria and S.enterica/E.coli;80
12792;1837;52;sll0400;sixA;Phosphohistidine phosphatase;1;1;0;0;1;0.2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
11358;616;67;sll1581;gumB;Polysaccharide export protein;1;1;0;0;1;0.4;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
11509;1233;51;sll1831;glcF;Glycolate oxidase protein;1;0;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0.5;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
4483;141;62;sll1957;arsR;ArsR family transcriptional regulator;1;0;0;0;1;0.8;1;1;0.5;1;1;1;0.75;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.5;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
616;2;262;slr0312, sll1592, sll0921, sll1708;csgD;LuxR family transcriptional regulator;1;1;0;1;1;0.2;0.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
4128;122;224;slr0640, slr6041;cpxA;Signal transduction histidine kinase;1;1;0;0;1;0.2;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
11502;1231;53;slr1197;smf;DNA protecting protein DprA;1;1;0;0;1;0.2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.89;other Cyanobacteria and S.enterica/E.coli;80
8448;580;112;slr0677;exbB;Outer membrane transport energization protein ExbB;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0.9;other Cyanobacteria and S.enterica/E.coli;80
8287;554;101;slr0678;exbD;Biopolymer transporter ExbD;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0.9;other Cyanobacteria and S.enterica/E.coli;80
5703;246;148;slr0878;nlpD;Peptidase M23 protein;1;1;0;1;1;0.2;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0.9;other Cyanobacteria and S.enterica/E.coli;80
813;12;303;slr1065, slr1537;spsA;Family 2 glycosyl transferase;1;1;0;1;1;0.4;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0.9;other Cyanobacteria and S.enterica/E.coli;80
23;1;112;sll0575, slr0982, slr2108;rfbB;ABC transporter ATP-binding protein;0;1;0;1;1;0.4;0.6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
8548;592;106;slr0977;kpsM;ABC transporter permease;0;1;0;1;1;0.4;0.6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
5335;216;152;sll0606, slr0559;natB;Amino acid ABC transporter substrate-binding protein;1;1;0;1;1;0;0.8;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
12531;1727;55;sll1370;cpsB;Mannose-1-phosphate guanylyltransferase;1;1;0;1;0;1;0.8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
4277;68;86;sll1371;crp;Crp/Fnr family transcriptional regulator;1;1;0;1;0;0.2;0.8;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
12128;1508;58;sll1454;narB;Nitrate reductase subunit alpha;1;1;0;0;1;0;1;1;1;1;1;1;0.75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
4548;59;253;sll5052, sll0923;gumC;Capsular exopolysaccharide biosynthesis protein;1;1;0;0;1;0.6;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
5327;215;76;slr0079, slr0063;gspE;General secretion pathway protein GspE;1;1;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
12419;1673;55;slr0588;yohC;Yip1 family inner membrane protein;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
1383;24;113;slr1202;lacF;Carbohydrate ABC transporter membrane protein 1;1;1;0;1;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0.67;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
8267;552;57;slr1239;pntA;NAD(P) transhydrogenase subunit alpha;1;1;0;1;0;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
3694;94;58;slr1277;gspD;Type II secretion pathway protein GspD;1;1;0;0;1;0.2;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
12272;1605;57;slr1434;pntB;NAD(P) transhydrogenase subunit beta;1;1;0;1;0;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
3100;68;164;slr1575;mscK;Mechanosensitive ion channel protein MscS;1;1;0;0;1;0;1;1;1;1;1;1;0.75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.91;other Cyanobacteria and S.enterica/E.coli;80
2195;39;178;sll1181;hlyD;Hemolysin secretion protein D;0;1;0;1;1;0.6;0.8;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0.67;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
1862;38;54;sll1713;hisC;L-threonine O-3-phosphate decarboxylase;0;1;0;0;0.5;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
4190;124;54;slr0239;cobM;Precorrin-4 C(11)-methyltransferase;0;1;0;0;0.5;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
10401;124;56;slr0969;cobJ;Precorrin-3 methylase;0;1;0;0;0.5;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
4193;124;54;slr1879;cobI;Precorrin-2 C20-methyltransferase;0;1;0;0;0.5;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
12621;1776;56;sll0936;ubiD;3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD;1;1;0;1;1;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0.67;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
12579;1750;54;sll1143;pcrA;ATP-dependent DNA helicase PcrA;1;1;0;1;1;0.4;0.8;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
5766;254;52;sll1189;glcE;Glycolate oxidase FAD;1;0;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
779;10;408;sll1592, sll0921, sll1708, slr0312;cheB;LuxR family transcriptional regulator;1;1;0;1;1;0;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
5330;215;108;slr0161, sll1533;pilT;Twitching motility protein pilT;1;1;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
12742;1457;59;slr0162, slr0326, slr0489, slr0163;pilC;Type II secretion system F domain-containing protein;1;1;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
9092;676;55;slr0260;cobO;Cob(I)alamin adenolsyltransferase/cobinamide ATP-dependent adenolsyltransferase;1;1;0;0;0.5;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
12814;306;55;slr0904;comM;Mg chelatase subunit ChlI;1;1;0;0;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
15700;1769;55;slr1099;ubiX;Aromatic acid decarboxylase;1;1;0;1;1;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0.67;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
10710;1010;69;slr1547;yraQ;Permease;1;0;0;1;0;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.5;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
9729;794;80;slr1933, slr0985;rfbC;dTDP-4-dehydrorhamnose 3,5-epimerase;1;1;0;0;1;0.6;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.92;other Cyanobacteria and S.enterica/E.coli;80
12948;1898;51;sll0634;btpA;Photosystem I assembly protein BtpA;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.93;other Cyanobacteria and S.enterica/E.coli;80
6969;398;75;sll0833;nikC;ABC transporter substrate-binding protein;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.93;other Cyanobacteria and S.enterica/E.coli;80
7687;481;56;slr0854;phr;Deoxyribodipyrimidine photolyase;1;1;0;1;1;0.6;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.93;other Cyanobacteria and S.enterica/E.coli;80
1390;12;455;slr1063, slr1065;wcaA;Family 2 glycosyl transferase;1;1;0;1;1;0.2;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.93;other Cyanobacteria and S.enterica/E.coli;80
5432;225;55;sll0136;pepP;Proline aminopeptidase P II;1;1;0;1;0;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
5148;199;174;sll0219, sll0217, sll0550, sll1521;dfa;Flavin reductase domain-containing FMN-binding protein;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
5628;239;65;sll0567;fur;Ferric uptake regulator, Fur family;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
2189;45;68;sll0993;kch;Potassium channel protein;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
11602;1262;60;sll1005;mazG;Nucleoside triphosphate pyrophosphohydrolase;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
11040;1097;59;sll1030;ccmL;Carbon dioxide concentrating mechanism/carboxysome shell protein;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
9439;746;56;sll1045;mutT;DNA mismatch repair protein MutT;1;1;0;1;1;0.4;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
9237;705;59;sll1054;nudE;NUDIX hydrolase;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
12368;1655;56;sll1988;hslO;Molecular chaperone Hsp33;1;1;0;0;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
12224;1574;55;slr0080;rnhA;Ribonuclease H;1;1;0;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
4929;179;96;slr0156, slr1641;clpB;ATP-dependent chaperone ClpB;1;1;0;1;1;0.2;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
11496;1228;62;slr0436;ccmK;Carbon dioxide concentrating mechanism/carboxysome shell protein;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
8360;569;90;slr0594;macB;ABC transporter permease protein;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
7346;436;56;slr0665;acnB;Bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
5620;238;57;slr0738;trpE;Anthranilate synthase component I;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
7603;471;69;slr0804, slr0646;dacB;D-alanyl-D-alanine carboxypeptidase;1;1;0;1;0;1;0.8;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
12361;1648;56;slr0847;coaD;Phosphopantetheine adenylyltransferase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;0;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
8645;607;57;slr1756;glnA;Glutamine synthetase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
7021;404;136;slr1894;dps;DNA-binding ferritin-like protein;1;1;0;1;1;0.2;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.94;other Cyanobacteria and S.enterica/E.coli;80
1891;38;111;sll0006, sll0938;alaC;Diaminopimelate aminotransferase;1;1;0;1;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.95;other Cyanobacteria and S.enterica/E.coli;80
12267;1601;57;sll0593;glk;Glucokinase;1;1;0;1;1;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0.95;other Cyanobacteria and S.enterica/E.coli;80
12443;1682;55;sll1643;fau;5-formyltetrahydrofolate cyclo-ligase;1;1;0;1;0.5;0.8;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.95;other Cyanobacteria and S.enterica/E.coli;80
12316;1616;56;slr0250;lptA;OstA family protein;1;1;0;1;1;0.2;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.95;other Cyanobacteria and S.enterica/E.coli;80
12942;1649;57;slr0534;slt;Tail length tape measure protein;1;1;0;1;1;0.2;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.95;other Cyanobacteria and S.enterica/E.coli;80
8130;529;115;sll0916, slr1467;cobH;Precorrin-8X methylmutase;0;1;0;0;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
12374;1660;56;slr0618;cobQ;Cobyric acid synthase CobQ;0;1;0;0;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.5;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
11588;1258;61;sll0021;sbcD;Nuclease subunit D;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
8951;649;98;slr0329;nagC;ROK family transcriptional regulator;1;1;0;1;1;0.4;0.8;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.96;other Cyanobacteria and S.enterica/E.coli;100
7440;446;62;slr1048;sbcC;Exonuclease SbcC;1;1;0;1;1;0;0.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
4145;123;86;slr1744;amiC;N-acetylmuramoyl-L-alanine amidase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.5;1;1;1;1;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
12053;1459;59;slr2094;glpX;Fructose 1,6-bisphosphatase;1;1;0;1;1;1;1;1;0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.96;other Cyanobacteria and S.enterica/E.coli;80
12164;1535;58;sll0135;mtaP;S-methyl-5'-thioadenosine phosphorylase;1;1;0;1;1;1;0.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
9229;700;58;sll0945;glgA;Glycogen synthase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
5481;227;62;sll1377;pgaC;Family 2 glycosyl transferase;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0.5;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
12271;1549;59;sll1520;recN;DNA repair protein RecN;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
12191;1556;58;sll2014;sfsA;Sugar fermentation stimulation protein homolog;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
11532;1244;63;slr0120;lasT;RNA methyltransferase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
12183;1547;58;slr0216;cobU;Adenosylcobinamide kinase;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
4436;136;59;slr0338;mviM;Oxidoreductase;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
6028;282;59;slr0477;purN;Phosphoribosylglycinamide formyltransferase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
7614;474;58;slr0652;hisA;1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
5016;188;79;slr1022;argD;Acetylornithine aminotransferase;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0.97;other Cyanobacteria and S.enterica/E.coli;80
